1182066873,1074594621,32649,32370,7,'Orc Rider',4639,111343054
1182066873,1074582667,32642,32369,7,'Slime',29658,111682383
1182066874,1074592922,32657,32370,7,'Wolf',22704,111608908
1182066874,1074595222,32647,32368,9,'Slime',9930,111424169
1182066874,1074594709,32651,32369,7,'Wolf',13977,111483327
1182066874,1074594621,32650,32370,7,'Orc Rider',2306,111308065
1182066874,1074566438,32645,32367,7,'Poison Spider',31673,111664027
1182066874,1074582597,32641,32365,7,'Slime',22386,111573061
1182066874,1074563774,32641,32367,7,'Slime',5021,111256131
1182066874,1074580782,32642,32362,7,'Poison Spider',28745,111663089
1182066874,1074592706,32653,32375,7,'War Wolf',26924,111671627
1182066874,1074595222,32647,32368,9,'Slime',19072,111561299
1182066874,1074594709,32651,32369,7,'Wolf',6270,111367722
1182066874,1074548798,32642,32365,7,'Poison Spider',5829,111223418
1182066874,1074566438,32645,32367,7,'Poison Spider',26777,111590587
1182066874,1074582597,32641,32365,7,'Slime',15573,111470866
1182066874,1074563774,32641,32367,7,'Slime',5097,111257271
1182066874,1074550511,32639,32363,7,'Poison Spider',16512,111388773
1182066874,1074527135,32639,32367,7,'Poison Spider',23986,111430783
1182066875,1074592706,32652,32375,7,'War Wolf',13290,111467113
1182066875,1074595222,32647,32369,9,'Slime',9161,111412642
1182066875,1074594709,32650,32369,7,'Wolf',18636,111553208
1182066875,1074566438,32644,32367,7,'Poison Spider',22355,111524253
1182066875,1074582667,32641,32368,7,'Slime',24767,111609008
1182066875,1074582597,32641,32365,7,'Slime',23655,111592097
1182066875,1074563774,32640,32367,7,'Slime',15574,111414422
1182066875,1074580782,32642,32363,7,'Poison Spider',4031,111292387
1182066875,1074527135,32639,32366,7,'Poison Spider',12052,111251767
1182066875,1074595241,32653,32368,7,'Snake',27350,111685535
1182066875,1074592706,32652,32375,7,'War Wolf',1150,111285013
1182066875,1074595222,32647,32369,9,'Slime',16941,111529342
1182066875,1074566438,32644,32367,7,'Poison Spider',21724,111514788
1182066875,1074582667,32641,32368,7,'Slime',13966,111446993
1182066875,1074582597,32641,32365,7,'Slime',3430,111288722
1182066875,1074527135,32639,32366,7,'Poison Spider',31107,111537592
1182066875,1074595241,32653,32368,7,'Snake',30191,111728150
1182066876,1074595222,32647,32369,9,'Slime',18007,111545333
1182066876,1074594621,32650,32370,7,'Orc Rider',11337,111443532
1182066876,1074566438,32645,32367,7,'Poison Spider',15457,111420789
1182066876,1074582667,32641,32368,7,'Slime',12287,111421809
1182066876,1074563774,32639,32367,7,'Slime',27753,111597103
1182066876,1074527135,32639,32366,7,'Poison Spider',10383,111226733
1182066876,1074595241,32653,32369,7,'Snake',14945,111499468
1182066876,1074595222,32647,32369,9,'Slime',8909,111408863
1182066876,1074566438,32645,32367,7,'Poison Spider',32209,111672069
1182066876,1074563774,32639,32367,7,'Slime',9758,111327178
1182066876,1074595241,32653,32369,7,'Snake',24221,111638608
1182066877,1074592884,32655,32380,7,'Snake',18588,111547130
1182066877,1074566438,32645,32368,7,'Poison Spider',6422,111285272
1182066877,1074582667,32641,32368,7,'Slime',24946,111611695
1182066877,1074595241,32654,32369,7,'Snake',27506,111687889
1182066877,1074595222,32647,32370,9,'Slime',13030,111470686
1182066877,1074594876,32645,32381,8,'Wild Warrior',16413,111520540
1182066878,1074594222,32642,32384,8,'Bandit',29168,111709832
1182066879,1074592884,32655,32379,7,'Snake',900,111281805
1182066879,1074594876,32645,32378,8,'Wild Warrior',32591,111763191
1182066893,1073752956,32636,32384,10,'Dark Monk',18762,109029990
1182066906,1074592706,32653,32370,7,'War Wolf',1655,111292589
1182066906,1074569776,32640,32368,7,'Slime',17410,111460006
1182066907,1074548798,32645,32367,7,'Poison Spider',6359,111231430
1182066907,1074594621,32651,32372,7,'Orc Rider',27624,111687887
1182066907,1074566438,32646,32366,7,'Poison Spider',20537,111497018
1182066907,1074582597,32639,32365,7,'Slime',21548,111560514
1182066907,1074563774,32640,32367,7,'Slime',6483,111278089
1182066908,1074595222,32652,32367,9,'Slime',27595,111689196
1182066908,1074582667,32639,32366,7,'Slime',4041,111298127
1182066908,1074580782,32643,32363,7,'Poison Spider',3602,111285990
1182066908,1074582597,32639,32365,7,'Slime',24350,111602545
1182066909,1074592922,32658,32370,7,'Wolf',10291,111422753
1182066909,1074594709,32658,32367,7,'Wolf',30836,111736268
1182066909,1074580782,32644,32363,7,'Poison Spider',9374,111372576
1182066909,1074595241,32658,32373,7,'Snake',11020,111440679
1182066910,1074592922,32658,32370,7,'Wolf',4596,111337329
1182066910,1074595222,32652,32366,9,'Slime',24021,111635581
1182066910,1074594621,32650,32372,7,'Orc Rider',27348,111683745
1182066910,1074580782,32644,32364,7,'Poison Spider',23199,111579959
1182066911,1074592922,32659,32370,7,'Wolf',19668,111563415
1182066911,1074594709,32658,32368,7,'Wolf',24484,111640997
1182066911,1074594621,32650,32372,7,'Orc Rider',8281,111397741
1182066911,1074566438,32647,32364,7,'Poison Spider',4734,111259968
1182066911,1074592922,32659,32370,7,'Wolf',53,111269190
1182066911,1074595222,32652,32365,9,'Slime',1999,111305245
1182066911,1074594621,32650,32372,7,'Orc Rider',26418,111669796
1182066912,1074592922,32659,32370,7,'Wolf',27938,111687466
1182066912,1074594709,32658,32368,7,'Wolf',6900,111377238
1182066912,1074594621,32650,32372,7,'Orc Rider',3788,111330347
1182066912,1074595241,32657,32373,7,'Snake',18127,111547282
1182066912,1074594709,32658,32368,7,'Wolf',467,111280743
1182066913,1074595222,32652,32365,9,'Slime',3728,111331182
1182066913,1074595241,32657,32373,7,'Snake',14893,111498773
1182066914,1074595531,32656,32360,8,'Bat',24648,111645858
1182066915,1074595222,32652,32365,9,'Slime',22483,111612509
1182066918,1074594963,32665,32356,7,'Bat',17807,111541549
1182066920,1074553268,32671,32366,7,'War Wolf',2421,111185841
1182066921,1074594752,32672,32354,9,'Slime',14310,111488533
1182066923,1074453506,32668,32355,6,'Poison Spider',6617,110949460
1182066923,1074594963,32667,32358,7,'Bat',22813,111616668
1182066925,1074541161,32662,32349,6,'Poison Spider',9514,111255810
1182066926,1074453506,32665,32355,6,'Poison Spider',14309,111064828
1182066927,1074453026,32654,32355,6,'Poison Spider',7616,110962939
1182066927,1074541161,32662,32347,6,'Poison Spider',18935,111397113
1182066927,1074594910,32661,32346,7,'Poison Spider',17451,111536099
1182066928,1074453026,32654,32354,6,'Poison Spider',20600,111157693
1182066928,1074536688,32663,32343,6,'Poison Spider',5249,111178382
1182066928,1074594910,32661,32348,7,'Poison Spider',16519,111522134
1182066929,1074453506,32666,32355,6,'Poison Spider',31556,111323541
1182066929,1074536688,32663,32344,6,'Poison Spider',22798,111441625
1182066929,1074594752,32671,32350,9,'Slime',30303,111728403
1182066929,1074594994,32672,32352,9,'Slime',6224,111367963
1182066930,1074453506,32665,32355,6,'Poison Spider',11008,111015317
1182066930,1074594752,32671,32350,9,'Slime',5844,111361519
1182066932,1074579800,32680,32348,7,'Poison Spider',32609,111718253
1182066932,1074553101,32679,32340,8,'Poison Spider',14989,111373806
1182066950,1073894091,32699,32357,7,'Poison Spider',32702,109662697
1182066956,1073803155,32701,32362,7,'Poison Spider',3195,108947335
1182066974,1074596002,32697,32361,9,'Slime',20485,111585135
1182066974,1073894091,32705,32358,7,'Poison Spider',3093,109218623
1182066984,1074587893,32714,32361,7,'Ghoul',14343,111468751
1182066985,1074596002,32699,32359,9,'Slime',30523,111735712
1182066987,1073803155,32706,32363,7,'Poison Spider',1587,108923278
1182066989,1074595707,32712,32367,8,'Poison Spider',29314,111716910
1182066989,1074587893,32717,32361,7,'Ghoul',9503,111396171
1182066990,1073803155,32705,32363,7,'Poison Spider',7448,109011191
1182066990,1074595707,32712,32366,8,'Poison Spider',25200,111655194
1182066990,1074585924,32717,32369,7,'Ghoul',13458,111449646
1182066990,1073803155,32705,32363,7,'Poison Spider',6618,108998741
1182067003,1074588561,32708,32383,7,'Skeleton',20580,111564492
1182067003,1074586357,32717,32383,7,'Snake',19796,111546126
1182067003,1074587453,32722,32384,7,'Skeleton',14798,111474515
1182067004,1074588561,32708,32382,7,'Skeleton',15281,111485001
1182067007,1074585865,32721,32392,7,'Ghoul',19589,111541632
1182067008,1074587453,32722,32384,7,'Skeleton',20798,111564520
1182067013,1074587507,32732,32387,7,'Vampire',28009,111672910
1182067014,1074585865,32721,32390,7,'Ghoul',27157,111655145
1182067027,1074586357,32716,32384,7,'Snake',20472,111556292
1182067033,1074588085,32725,32374,7,'Snake',23622,111608707
1182067034,1074596470,32714,32372,9,'Ghoul',18538,111557556
1182067034,1074586357,32718,32385,7,'Snake',12292,111433616
1182067045,1074588561,32708,32382,7,'Skeleton',6038,111346397
1182067050,1074587893,32721,32366,7,'Ghoul',24179,111616427
1182067051,1074585924,32715,32365,7,'Ghoul',18190,111520649
1182067054,1073803155,32705,32366,7,'Poison Spider',29657,109344411
1182067064,1073894091,32703,32349,7,'Poison Spider',7958,109291615
1182067066,1074596215,32699,32357,8,'Poison Spider',6191,111371531
1182067072,1074595328,32708,32332,8,'Rotworm',19815,111573028
1182067072,1074594706,32709,32331,9,'Rotworm',22888,111617266
1182067072,1074596163,32710,32331,9,'Rotworm',19156,111565662
1182067073,1074498567,32711,32328,8,'Poison Spider',11511,111158251
1182067074,1074594706,32709,32332,9,'Rotworm',16202,111516985
1182067084,1074424706,32716,32326,7,'Deer',2634,110803407
1182067084,1074447692,32718,32326,7,'Scorpion',24272,111196997
1182067085,1074498567,32711,32329,8,'Poison Spider',20055,111286430
1182067085,1074424706,32716,32326,7,'Deer',20328,111068818
1182067085,1074596163,32711,32327,9,'Rotworm',22646,111618002
1182067091,1074594383,32698,32322,9,'Rotworm',26362,111668308
1182067095,1074596513,32698,32323,9,'Rotworm',4886,111352569
1182067096,1074596163,32710,32330,9,'Rotworm',18875,111561464
1182067105,1074594706,32706,32330,9,'Rotworm',28433,111700452
1182067112,1074589558,32716,32327,7,'Tarantula',29869,111706588
1182067112,1074596513,32704,32329,9,'Rotworm',20142,111581498
1182067132,1074592168,32716,32328,7,'Tarantula',23844,111624070
1182067132,1074589558,32710,32327,7,'Tarantula',1416,111279783
1182067163,1074592168,32708,32333,7,'Tarantula',21881,111594651
1182108426,1074132731,32669,32343,7,'Slime',41,109929826
1182108426,1074132720,32669,32342,7,'Slime',18467,110206176
1182108427,1073754794,32663,32340,6,'Poison Spider',6334,108890453
1182108427,1074134201,32662,32343,7,'Bat',26500,110331061
1182108427,1073754793,32661,32349,6,'Poison Spider',19169,109083028
1182108427,1073754792,32657,32350,6,'Poison Spider',15724,109031337
1182108429,1073754794,32663,32340,6,'Poison Spider',11478,108967615
1182108429,1073754793,32660,32349,6,'Poison Spider',29358,109235860
1182108433,1073754126,32655,32332,6,'Poison Spider',26962,109197779
1182108433,1074134427,32663,32330,8,'Wild Warrior',24464,110301247
1182108434,1073754794,32664,32340,6,'Poison Spider',5705,108881030
1182108434,1073754126,32654,32332,6,'Poison Spider',28145,109215520
1182108434,1074129345,32652,32329,8,'Wild Warrior',23281,110268195
1182108434,1074129951,32661,32329,8,'Wild Warrior',16827,110173248
1182108434,1074132502,32665,32329,8,'Wild Warrior',9961,110077931
1182108434,1073754794,32664,32340,6,'Poison Spider',491,108802820
1182108434,1074134427,32664,32330,8,'Wild Warrior',2995,109979218
1182108434,1074129345,32653,32329,8,'Wild Warrior',11942,110098115
1182108434,1074132502,32664,32329,8,'Wild Warrior',4827,110000916
1182108434,1073754128,32654,32331,6,'Centipede',5436,108874832
1182108434,1073754124,32657,32330,6,'Poison Spider',32391,109279205
1182108434,1074127682,32655,32328,8,'Bandit',14604,110132981
1182108434,1074132605,32656,32329,8,'Wild Warrior',3902,109987310
1182108435,1074134201,32661,32339,7,'Bat',153,109935831
1182108435,1074134427,32663,32330,8,'Wild Warrior',292,109938669
1182108435,1074129345,32654,32329,8,'Wild Warrior',12382,110104721
1182108435,1074129951,32662,32328,8,'Wild Warrior',17421,110182157
1182108435,1074132502,32664,32330,8,'Wild Warrior',18716,110209259
1182108435,1073754124,32657,32331,6,'Poison Spider',19718,109089118
1182108435,1074127682,32655,32329,8,'Bandit',19895,110212354
1182108435,1074132605,32656,32330,8,'Wild Warrior',5447,110010493
1182108435,1073754126,32653,32332,6,'Poison Spider',21726,109119231
1182108435,1074134427,32663,32330,8,'Wild Warrior',14771,110155854
1182108435,1074129345,32654,32330,8,'Wild Warrior',11538,110092068
1182108435,1074129951,32662,32328,8,'Wild Warrior',1869,109948877
1182108435,1073754128,32654,32332,6,'Centipede',19912,109091980
1182108435,1073754124,32657,32330,6,'Poison Spider',25667,109178346
1182108435,1074127682,32655,32330,8,'Bandit',26299,110308421
1182108435,1074132605,32656,32330,8,'Wild Warrior',17035,110184313
1182108436,1074134427,32662,32330,8,'Wild Warrior',9894,110082695
1182108436,1074129345,32654,32331,8,'Wild Warrior',28703,110349551
1182108436,1074129951,32662,32329,8,'Wild Warrior',23811,110278015
1182108436,1074132502,32663,32330,8,'Wild Warrior',31322,110398345
1182108436,1073754124,32657,32330,6,'Poison Spider',30333,109248337
1182108436,1074127682,32655,32331,8,'Bandit',17673,110179039
1182108436,1074132605,32656,32331,8,'Wild Warrior',4664,109998756
1182108436,1074129345,32654,32332,8,'Wild Warrior',15141,110146128
1182108436,1074132502,32663,32330,8,'Wild Warrior',7711,110044180
1182108436,1074127682,32655,32331,8,'Bandit',28253,110337739
1182108437,1074129345,32654,32332,8,'Wild Warrior',6868,110022034
1182108437,1074129951,32662,32329,8,'Wild Warrior',25547,110304056
1182108437,1073754128,32654,32333,6,'Centipede',27644,109207969
1182108437,1074127682,32655,32331,8,'Bandit',32662,110403875
1182108437,1074132605,32656,32331,8,'Wild Warrior',32757,110420152
1182108437,1074134201,32664,32338,7,'Bat',20037,110234101
1182108437,1074129951,32662,32328,8,'Wild Warrior',12859,110113729
1182108437,1074127682,32655,32331,8,'Bandit',8723,110044790
1182108438,1074134201,32665,32338,7,'Bat',9741,110079667
1182108438,1074129345,32655,32332,8,'Wild Warrior',27529,110331955
1182108438,1073754124,32657,32330,6,'Poison Spider',778,108805014
1182108438,1074127682,32655,32331,8,'Bandit',12316,110098686
1182108438,1074132605,32657,32331,8,'Wild Warrior',3035,109974328
1182108438,1074129923,32665,32333,8,'Smuggler',22190,110253609
1182108438,1074129345,32655,32332,8,'Wild Warrior',1842,109946650
1182108438,1074127682,32655,32331,8,'Bandit',288,109918266
1182108438,1074129923,32665,32333,8,'Smuggler',30106,110372349
1182108439,1074134201,32665,32338,7,'Bat',9040,110069153
1182108439,1073754128,32653,32332,6,'Centipede',8942,108927429
1182108439,1074127682,32655,32331,8,'Bandit',19264,110202907
1182108439,1074132605,32657,32331,8,'Wild Warrior',22648,110268524
1182108439,1074134201,32665,32339,7,'Bat',27446,110345250
1182108439,1074134427,32661,32330,8,'Wild Warrior',23805,110291358
1182108439,1074127682,32655,32331,8,'Bandit',15890,110152297
1182108440,1074134201,32665,32340,7,'Bat',6729,110034503
1182108440,1073754124,32657,32332,6,'Poison Spider',24370,109158910
1182108440,1074127682,32655,32331,8,'Bandit',15350,110144198
1182108440,1074132605,32656,32331,8,'Wild Warrior',15006,110153890
1182108440,1074129923,32665,32333,8,'Smuggler',31101,110387276
1182108440,1073754794,32665,32340,6,'Poison Spider',24393,109161361
1182108440,1073754124,32657,32331,6,'Poison Spider',3548,108846573
1182108440,1074132605,32656,32331,8,'Wild Warrior',19629,110223235
1182108441,1073754794,32665,32340,6,'Poison Spider',12623,108984812
1182108441,1073754128,32653,32332,6,'Centipede',24084,109154561
1182108441,1074132605,32656,32331,8,'Wild Warrior',19954,110228111
1182108442,1074129923,32665,32333,8,'Smuggler',18756,110202103
1182108442,1073754128,32652,32331,6,'Centipede',11840,108970890
1182108443,1073754165,32667,32339,6,'Skeleton',4966,108868010
1182108443,1074129951,32664,32328,8,'Wild Warrior',7376,110031500
1182108443,1073754794,32665,32339,6,'Poison Spider',13931,109004427
1182108444,1073754165,32666,32339,6,'Skeleton',26308,109188136
1182108444,1074131742,32666,32338,7,'Slime',16944,110180372
1182108444,1073754794,32665,32338,6,'Poison Spider',32439,109282041
1182108444,1073754128,32652,32331,6,'Centipede',24626,109162682
1182108445,1074131742,32665,32338,7,'Slime',11323,110096053
1182108446,1074129923,32665,32333,8,'Smuggler',5537,110003822
1182108446,1073754128,32653,32330,6,'Centipede',21538,109116362
1182108447,1073754165,32667,32337,6,'Skeleton',16118,109035280
1182108447,1074129923,32665,32332,8,'Smuggler',2082,109951991
1182108447,1074132605,32656,32331,8,'Wild Warrior',22929,110272742
1182108448,1073754165,32666,32337,6,'Skeleton',16541,109041621
1182108448,1074131742,32662,32338,7,'Slime',4833,109998691
1182108448,1074132605,32656,32331,8,'Wild Warrior',31115,110395533
1182108449,1074134427,32663,32329,8,'Wild Warrior',4639,110003881
1182108449,1074131742,32662,32339,7,'Slime',29658,110371074
1182108453,1074129923,32665,32332,8,'Smuggler',22704,110261327
1182108454,1074134427,32662,32328,8,'Wild Warrior',9930,110083239
1182108454,1073754794,32667,32337,6,'Poison Spider',13977,109005124
1182108456,1074129923,32665,32333,8,'Smuggler',2306,109955367
1182108458,1074133848,32666,32331,8,'Smuggler',31673,110407640
1182108459,1074132731,32667,32345,7,'Slime',22386,110265038
1182108459,1074132720,32666,32344,7,'Slime',5021,110004518
1182108459,1074133848,32666,32331,8,'Smuggler',28745,110363721
1182108459,1074132502,32665,32332,8,'Wild Warrior',26924,110332422
1182108459,1074129271,32665,32346,7,'Slime',19072,110204945
1182108459,1073754165,32666,32338,6,'Skeleton',6270,108887574
1182108459,1074132720,32666,32345,7,'Slime',5829,110016645
1182108459,1073754792,32657,32347,6,'Poison Spider',26777,109197143
1182108460,1073754165,32665,32338,6,'Skeleton',15573,109027115
1182108460,1074132731,32667,32345,7,'Slime',5097,110005704
1182108460,1073754792,32657,32347,6,'Poison Spider',16512,109043169
1182108460,1074129271,32665,32346,7,'Slime',23986,110278656
1182108460,1074132731,32667,32346,7,'Slime',13290,110128606
1182108460,1073754793,32662,32352,6,'Poison Spider',9161,108932967
1182108461,1074129271,32665,32346,7,'Slime',18636,110198407
1182108463,1074134201,32670,32352,7,'Bat',22355,110269025
1182108463,1073754793,32661,32352,6,'Poison Spider',24767,109167055
1182108466,1073754165,32669,32338,6,'Skeleton',23655,109148371
1182108467,1073754794,32670,32337,6,'Poison Spider',15574,109029107
1182108467,1074132731,32667,32346,7,'Slime',4031,109989728
1182108468,1073754165,32668,32339,6,'Skeleton',12052,108974330
1182108468,1074132720,32666,32345,7,'Slime',27350,110339469
1182108468,1074132502,32664,32333,8,'Wild Warrior',1150,109945823
1182108468,1073754123,32671,32334,6,'Poison Spider',16941,109047584
1182108468,1074129923,32664,32332,8,'Smuggler',21724,110246637
1182108469,1074134427,32667,32331,8,'Wild Warrior',13966,110143840
1182108469,1074129951,32661,32330,8,'Wild Warrior',3430,109972335
1182108469,1073754123,32671,32334,6,'Poison Spider',31107,109260075
1182108469,1073754164,32671,32333,6,'Skeleton',30191,109246386
1182108469,1074132080,32665,32330,8,'Smuggler',18007,110197345
1182108469,1073754165,32668,32340,6,'Skeleton',11337,108963613
1182108469,1074134427,32667,32332,8,'Wild Warrior',15457,110166212
1182108469,1073754123,32672,32334,6,'Poison Spider',12287,108977780
1182108469,1074129923,32663,32333,8,'Smuggler',27753,110337075
1182108469,1074132080,32665,32331,8,'Smuggler',10383,110082992
1182108470,1074134427,32666,32332,8,'Wild Warrior',14945,110158528
1182108470,1073754124,32660,32331,6,'Poison Spider',8909,108927033
1182108470,1074129923,32663,32333,8,'Smuggler',32209,110403916
1182108470,1073754164,32671,32334,6,'Skeleton',9758,108939899
1182108470,1074134427,32666,32332,8,'Wild Warrior',24221,110297668
1182108470,1074132502,32663,32335,8,'Wild Warrior',18588,110207404
1182108470,1073754123,32672,32335,6,'Poison Spider',6422,108889813
1182108470,1074129923,32663,32333,8,'Smuggler',24946,110294971
1182108471,1074134427,32665,32331,8,'Wild Warrior',27506,110346932
1182108471,1073754124,32660,32330,6,'Poison Spider',13030,108988842
1182108471,1073754123,32672,32335,6,'Poison Spider',16413,109039679
1182108471,1073754165,32667,32339,6,'Skeleton',29168,109231068
1182108471,1074134427,32665,32331,8,'Wild Warrior',900,109947842
1182108471,1074132502,32662,32334,8,'Wild Warrior',32591,110417438
1182108471,1073754123,32673,32335,6,'Poison Spider',18762,109074919
1182108472,1074134427,32665,32330,8,'Wild Warrior',1655,109959161
1182108472,1073754124,32659,32330,6,'Poison Spider',17410,109054538
1182108472,1073754123,32673,32336,6,'Poison Spider',6359,108888882
1182108472,1073754164,32671,32334,6,'Skeleton',27624,109207891
1182108472,1073754124,32660,32330,6,'Poison Spider',20537,109101448
1182108473,1074132502,32661,32331,8,'Wild Warrior',21548,110251769
1182108473,1073754164,32670,32334,6,'Skeleton',6483,108890772
1182108473,1074129951,32661,32330,8,'Wild Warrior',27595,110334814
1182108473,1074132502,32661,32331,8,'Wild Warrior',4041,109989164
1182108473,1073754123,32673,32335,6,'Poison Spider',3602,108847521
1182108474,1074129951,32661,32330,8,'Wild Warrior',24350,110286140
1182108475,1073754165,32665,32339,6,'Skeleton',10291,108947907
1182108475,1073754123,32672,32334,6,'Poison Spider',30836,109256021
1182108475,1073754164,32670,32336,6,'Skeleton',9374,108934153
1182108475,1073754165,32665,32339,6,'Skeleton',11020,108958842
1182108475,1074133848,32662,32331,8,'Smuggler',4596,110001482
